,reference
5338,53.71028006076813
5339,46.09193879365921
5340,35.46892976760864
5341,26.75788539648056
5342,75.7414790391922
5343,25.389484882354736
5344,61.415143609046936
5345,36.20284789800644
5346,15.390140891075134
5347,56.46841984987259
5348,45.11015862226486
5349,65.524198949337
5350,42.562137484550476
5351,32.60135555267334
5352,72.64495062828064
5353,34.86288774013519
5354,38.65752011537552
5355,78.4191307425499
5356,21.750747501850128
5357,-2.1066643595695496
5358,12.82291030883789
5359,77.23777228593826
5360,72.56140249967575
5361,52.900767505168915
5362,33.43813544511795
5363,48.32077902555466
5364,46.35527831315994
5365,16.95773321390152
5366,74.00797110795975
5367,25.74611783027649
5368,50.7416877746582
5369,47.818887293338776
5370,44.212635815143585
5371,27.90857046842575
5372,36.109411895275116
5373,41.38931620121002
5374,26.238948702812195
5375,48.2543340921402
5376,20.084792017936707
5377,26.98908168077469
5378,68.03239625692368
5379,55.34153336286545
5380,35.030365347862244
5381,75.07895082235336
5382,33.91485345363617
5383,53.65509867668152
5384,37.12552863359451
5385,47.551294028759
5386,40.49126589298248
5387,33.72556298971176
5388,52.69243848323822
5389,87.15735644102097
5390,20.183709502220154
5391,17.811265766620636
5392,36.73126977682114
5393,70.73254781961441
5394,26.398916602134705
5395,34.14055544137955
5396,38.362709283828735
5397,37.59075963497162
5398,37.3062607049942
5399,86.37494492530823
5400,81.67168825864792
5401,47.56845957040787
5402,61.00780892372131
5403,49.58445626497269
5404,28.396137714385986
5405,39.872402369976044
5406,57.62168860435486
5407,46.616947412490845
5408,70.78642463684082
5409,45.352083683013916
5410,73.52219623327255
5411,52.843783020973206
5412,20.51900839805603
5413,67.91194480657578
5414,16.497094988822937
5415,24.55968677997589
5416,52.53605455160141
5417,84.79606199264526
5418,62.57196742296219
5419,52.179275810718536
5420,42.233098566532135
5421,75.53469973802567
5422,45.85062617063522
5423,40.09915018081665
5424,23.19836664199829
5425,27.215859532356262
5426,31.805182099342346
5427,80.29014599323273
5428,72.32068985700607
5429,33.4327837228775
5430,26.233778834342957
5431,41.24792540073395
5432,73.4163778424263
5433,49.76444309949875
5434,49.11652618646622
5435,45.83222448825836
5436,33.971661031246185
5437,50.88439100980759
5438,81.53566205501556
5439,62.83443492650986
5440,43.933091163635254
5441,16.194088339805603
5442,62.3763552904129
5443,13.125855386257172
5444,61.82454264163971
5445,41.12550586462021
5446,50.43037784099579
5447,52.97946012020111
5448,43.95773708820343
5449,28.316380381584167
5450,14.926661908626556
5451,51.76693135499954
5452,38.580526888370514
5453,69.97239089012146
5454,19.836633324623108
5455,58.585895121097565
5456,43.4221271276474
5457,41.47718906402588
5458,15.421030580997467
5459,86.26988714933395
5460,47.759130120277405
5461,20.44831609725952
5462,43.56613725423813
5463,66.10878378152847
5464,16.18386083841324
5465,56.6267449259758
5466,10.4259814620018
5467,42.24454540014267
5468,78.50412338972092
5469,57.28955167531967
5470,35.84447830915451
5471,24.43635481595993
5472,41.34703189134598
5473,46.269069612026215
5474,7.903969943523407
5475,4.51421993970871
5476,52.643498718738556
5477,39.70560002326965
5478,53.92464619874954
5479,50.07946956157684
5480,39.86897987127304
5481,91.37890291213989
5482,43.51144063472748
5483,16.035554111003876
5484,60.3331977725029
5485,-0.3834778666496277
5486,46.56821185350418
5487,19.00729614496231
5488,36.85207998752594
5489,42.83338683843613
5490,26.49371838569641
5491,34.382662892341614
5492,73.1092260479927
5493,65.74936318397522
5494,63.22479897737503
5495,53.5870498418808
5496,55.35051715373993
5497,50.101245641708374
5498,62.15886968374252
5499,41.424999952316284
5500,48.412348449230194
5501,70.109907746315
5502,43.07208842039108
5503,40.63154298067093
5504,57.592741668224335
5505,64.99208462238312
5506,34.09765166044235
5507,57.04326355457306
5508,34.294079542160034
5509,51.318987250328064
5510,18.005726039409637
5511,39.657053887844086
5512,28.270930111408234
5513,36.519967436790466
5514,37.969156324863434
5515,76.75830656290054
5516,56.786955177783966
5517,43.72367149591446
5518,40.47551918029785
5519,84.22756099700928
5520,9.081299006938934
5521,71.86291259527206
5522,41.18342125415802
5523,43.79200214147568
5524,42.93234848976135
5525,20.48255944252014
5526,52.297817409038544
5527,54.96482330560684
5528,84.88450491428375
5529,39.041482985019684
5530,37.273640513420105
5531,48.79181891679764
5532,35.72096025943756
5533,38.142342150211334
5534,68.42103153467178
5535,54.78852277994156
5536,31.27098572254181
5537,86.46401733160019
5538,21.813471913337708
5539,14.908148169517517
5540,75.45754539966583
5541,47.03730696439743
5542,46.74484771490097
5543,71.32731813192368
5544,49.03526306152344
5545,47.54243475198746
5546,9.573114097118378
5547,30.1077840924263
5548,81.29366672039032
5549,51.67188173532486
5550,80.82609724998474
5551,86.26984310150146
5552,35.379560589790344
5553,74.65049237012863
5554,30.4345024228096
5555,79.65617316961288
5556,60.24907201528549
5557,59.83929139375687
5558,66.2932123541832
5559,24.692340791225433
5560,26.20108664035797
5561,10.213554441928864
5562,81.88562375307083
5563,18.57605916261673
5564,69.84226781129837
5565,75.43139684200287
5566,85.53786605596542
5567,28.681873381137848
5568,42.80130410194397
5569,41.40396100282669
5570,45.7196039557457
5571,10.94749402999878
5572,9.779811084270477
5573,61.199570655822754
5574,37.009684562683105
5575,56.905080676078796
5576,34.769069254398346
5577,18.1108900308609
5578,40.669847786426544
5579,32.07739895582199
5580,41.789203226566315
5581,59.84511470794678
5582,15.985266327857971
5583,36.8783563375473
5584,37.436524868011475
5585,9.056059777736664
5586,34.94086837768555
5587,39.96891838312149
5588,27.764717400074005
5589,63.55730181932449
5590,46.98618668317795
5591,52.675123035907745
5592,67.4896844625473
5593,20.113813936710358
5594,46.70940124988556
5595,16.557972609996796
5596,51.246040523052216
5597,72.19523119926453
5598,53.601717829704285
5599,28.81146615743637
5600,67.02383708953857
5601,47.653289437294006
5602,31.92903470993042
5603,42.045279026031494
5604,79.99555552005768
5605,44.487799406051636
5606,34.1220440864563
5607,46.04557830095291
5608,55.10082173347473
5609,43.51289874315262
5610,76.77904695272446
5611,57.680434465408325
5612,51.34915918111801
5613,65.9622854590416
5614,75.7355026602745
5615,42.55099028348923
5616,47.436177253723145
5617,82.47298347949982
5618,38.949984669685364
5619,35.168543457984924
5620,38.838201344013214
5621,40.35276770591736
5622,44.14453828334808
5623,10.2910675406456
5624,25.420901834964752
5625,77.98206341266632
5626,16.133893072605133
5627,11.644294142723083
5628,86.56770604848862
5629,37.68660318851471
5630,43.26830977201462
5631,17.295852780342102
5632,79.83613187074661
5633,63.59512746334076
5634,33.300306499004364
5635,70.66553682088852
5636,28.45086908340454
5637,72.56026566028595
5638,52.25785440206528
5639,55.5621332526207
5640,22.984750032424927
5641,78.55964612960815
5642,61.62988346815109
5643,45.500089943408966
5644,79.51968824863434
5645,58.76985055208206
5646,49.65285235643387
5647,12.7810378074646
5648,47.95798033475876
5649,43.97718405723572
5650,36.11257994174957
5651,54.512972712516785
5652,59.40489983558655
5653,31.75646734237671
5654,29.520618200302124
5655,40.41506350040436
5656,48.55490034818649
5657,44.32974183559418
5658,36.87963396310806
5659,49.74636071920395
5660,49.98626697063446
5661,38.16299778223038
5662,57.8122473359108
5663,62.28494864702225
5664,41.13796854019165
5665,33.80103242397308
5666,69.85982316732407
5667,43.81168735027313
5668,49.978805243968964
5669,40.42082351446152
5670,57.265741527080536
5671,57.05666893720627
5672,28.412776947021484
5673,57.98458003997803
5674,32.21937417984009
5675,11.279157519340515
5676,42.53069418668747
5677,32.6100914478302
5678,45.45197951793671
5679,32.21783399581909
5680,30.975093245506287
5681,53.090736985206604
5682,33.74795335531235
5683,86.77938401699066
5684,56.764255702495575
5685,42.76036733388901
5686,47.02828860282898
5687,51.9065700173378
5688,52.196945905685425
5689,32.69487553834915
5690,40.97417187690735
5691,71.91205197572708
5692,30.794356405735016
5693,73.03238779306412
5694,21.292520225048065
5695,76.45147323608398
5696,39.270066142082214
5697,12.05764389038086
5698,66.394382417202
5699,7.5924670696258545
5700,38.92535579204559
5701,43.7126647233963
5702,56.13782262802124
5703,73.85241228342056
5704,69.94433426856995
5705,23.1110799908638
5706,65.91782689094543
5707,28.15713393688202
5708,64.4964565038681
5709,47.47063100337982
5710,75.7834929227829
5711,21.01273238658905
5712,23.976470708847046
5713,60.016004383563995
5714,55.77264851331711
5715,70.32338553667068
5716,34.8634415268898
5717,40.337055027484894
5718,30.08150166273117
5719,32.622259855270386
5720,7.234204947948456
5721,54.10310709476471
5722,43.524574756622314
5723,21.943789184093475
5724,42.16731107234955
5725,55.44179564714432
5726,47.14570623636246
5727,45.15539485216141
5728,54.627515614032745
5729,44.945223331451416
5730,78.74170523881912
5731,94.18579769134521
5732,28.85442155599594
5733,72.2837330698967
5734,75.4744125008583
5735,73.73180419206619
5736,66.03128296136856
5737,27.748336255550385
5738,13.237020790576935
5739,43.989204704761505
5740,22.688563346862793
5741,38.28280919790268
5742,62.92369145154953
5743,39.35074633359909
5744,40.927441477775574
5745,83.01590687036514
5746,32.03510570526123
5747,85.65765833854675
5748,61.14567965269089
5749,82.54928648471832
5750,95.96644169092178
5751,45.01841747760773
5752,67.35809767246246
5753,50.86109524965286
5754,55.60411477088928
5755,28.16189682483673
5756,9.085248231887817
5757,21.995367646217346
5758,26.70833331346512
5759,67.1820564866066
5760,91.66766846179962
5761,63.05124753713608
5762,53.69256579875946
5763,30.610408663749695
5764,32.895796835422516
5765,40.57086843252182
5766,40.01607596874237
5767,86.69608926773071
5768,77.55500948429108
5769,22.65440285205841
5770,70.65880006551743
5771,84.75984710454941
5772,36.26349437236786
5773,72.34063869714737
5774,65.93148297071457
5775,81.11318302154541
5776,45.29316997528076
5777,36.94477725028992
5778,20.585668683052063
5779,57.77605897188187
5780,13.704075753688812
5781,37.312989711761475
5782,25.46908324956894
5783,5.261019587516785
5784,82.41789847612381
5785,86.37670117616653
5786,76.15944409370422
5787,46.19156450033188
5788,13.5523961186409
5789,71.1208907365799
5790,30.14416855573654
5791,87.31776028871536
5792,53.613492012023926
5793,33.6133006811142
5794,46.046219170093536
5795,79.27566510438919
5796,57.17474144697189
5797,37.791830241680145
5798,39.04035264253616
5799,57.22526651620865
5800,74.18021333217621
5801,30.060757398605347
5802,43.891534209251404
5803,62.67399197816849
5804,36.212504386901855
5805,30.566204071044922
5806,87.80845749378204
5807,46.2116534113884
5808,48.27850830554962
5809,34.48854041099548
5810,22.032595455646515
5811,15.530823111534119
5812,63.51403772830963
5813,72.02588921785355
5814,67.07998323440552
5815,38.237331330776215
5816,56.306866347789764
5817,61.850422859191895
5818,63.79802930355072
5819,88.12473052740097
5820,27.682473063468933
5821,52.164767026901245
5822,30.392471373081207
5823,26.113509356975555
5824,44.87626910209656
5825,40.47754168510437
5826,39.07419204711914
5827,46.556830644607544
5828,29.191592514514923
5829,40.683826088905334
5830,17.52146464586258
5831,35.725034177303314
5832,32.67900449037552
5833,49.37001895904541
5834,58.29487854242325
5835,20.213871240615845
5836,40.60993605852127
5837,84.38070678710938
5838,49.02779680490494
5839,64.58801281452179
5840,61.670318245887756
5841,47.059564769268036
5842,44.63850599527359
5843,36.397078454494476
5844,58.095582485198975
5845,65.79809242486954
5846,76.9851633310318
5847,60.40497475862503
5848,32.995586812496185
5849,32.50810581445694
5850,35.987726271152496
5851,76.01382631063461
5852,21.282022416591644
5853,78.77285832166672
5854,29.154478907585144
5855,40.48388457298279
5856,37.94429749250412
5857,59.24055975675583
5858,28.33920407295227
5859,26.824556410312653
5860,54.62531679868698
5861,41.0938578248024
5862,6.909467041492462
5863,35.40972298383713
5864,91.59022045135498
5865,37.01667112112045
5866,25.768322944641113
5867,86.02255016565323
5868,79.12284916639328
5869,40.167510986328125
5870,74.8449118733406
5871,65.01759427785873
5872,57.34753894805908
5873,55.55157256126404
5874,29.09440588951111
5875,43.33850806951523
5876,34.76225405931473
5877,29.534869730472565
5878,20.06476718187332
5879,5.853260576725006
5880,33.940896928310394
5881,55.066909074783325
5882,53.17451733350754
5883,14.08123642206192
5884,58.598983466625214
5885,50.11579632759094
5886,74.94961595535278
5887,9.62464052438736
5888,68.06900668144226
5889,82.47332954406738
5890,62.78525364398956
5891,29.72909253835678
5892,39.89550632238388
5893,46.32071375846863
5894,54.1824192404747
5895,42.9946254491806
5896,29.796439111232758
5897,38.79953479766846
5898,84.2998132109642
5899,82.0782721042633
5900,54.60305452346802
5901,56.52607959508896
5902,77.02267718315125
5903,48.939876556396484
5904,79.55218291282654
5905,0.3937336802482605
5906,49.549304604530334
5907,16.432172775268555
5908,10.419246137142181
5909,50.980138182640076
5910,39.17828404903412
5911,44.18819510936737
5912,43.373608350753784
5913,21.737776398658752
5914,4.794121980667114
5915,36.229778468608856
5916,37.53551113605499
5917,51.999398827552795
5918,42.72742718458176
5919,30.2090345621109
5920,62.525039076805115
5921,20.135957717895508
5922,52.74125611782074
5923,32.980589389801025
5924,14.557864904403687
5925,44.769144773483276
5926,38.450282990932465
5927,21.402232885360718
5928,29.88964009284973
5929,73.97677105665207
5930,53.69569009542465
5931,25.850001335144043
5932,61.826212763786316
5933,50.56957072019577
5934,69.47479516267776
5935,30.780522644519806
5936,84.80938917398453
5937,39.4403892159462
5938,50.47843837738037
5939,54.58243429660797
5940,46.73084318637848
5941,12.204822480678558
5942,52.89743608236313
5943,66.99936920404434
5944,61.78877419233322
5945,50.64429950714111
5946,32.20524722337723
5947,41.07135385274887
5948,2.6626965403556824
5949,80.18526208400726
5950,41.44658309221268
5951,56.60416203737259
5952,47.1498002409935
5953,39.60349053144455
5954,27.696379601955414
5955,45.83862018585205
5956,29.645953953266144
5957,32.22338205575943
5958,58.033970296382904
5959,64.9510669708252
5960,21.873816430568695
5961,29.101591169834137
5962,52.140042424201965
5963,68.05503964424133
5964,74.29388004541397
5965,65.64367020130157
5966,13.383974492549896
5967,56.83993488550186
5968,39.59585106372833
5969,68.2572523355484
5970,85.29348903894424
5971,26.666311383247375
5972,27.598930656909943
5973,45.77252125740051
5974,64.5521069765091
5975,36.2075138092041
5976,7.592854380607605
5977,48.16828894615173
5978,50.32507997751236
5979,23.11297470331192
5980,86.46302032470703
5981,28.70798647403717
5982,39.26321429014206
5983,38.088400185108185
5984,61.5240198969841
5985,26.555526673793793
5986,51.978804886341095
5987,13.734037518501282
5988,69.52431172132492
5989,12.386610209941864
5990,69.88658952713013
5991,84.65835839509964
5992,60.36169546842575
5993,38.39884203672409
5994,35.18689274787903
5995,45.27933323383331
5996,63.35714274644852
5997,65.21648049354553
5998,43.616277396678925
5999,43.87613481283188
6000,18.360552966594696
6001,17.65197718143463
6002,55.35852164030075
6003,9.385843396186829
6004,52.967172384262085
6005,28.285609126091003
6006,45.393146991729736
6007,44.986317455768585
6008,71.39201498031616
6009,34.26521408557892
6010,41.53550809621811
6011,34.11965698003769
6012,66.87438678741455
6013,14.161099553108215
6014,65.13388127088547
6015,33.24362772703171
6016,52.90477019548416
6017,28.221522271633148
6018,77.66029554605484
6019,93.17343497276306
6020,81.68814432621002
6021,78.89328253269196
6022,57.229375302791595
6023,35.172480404376984
6024,41.5939604640007
6025,56.55503571033478
6026,60.491606295108795
6027,69.83343952894211
6028,37.629210233688354
6029,30.163645327091217
6030,40.372358441352844
6031,33.05267250537872
6032,23.703354835510254
6033,47.58650362491608
6034,86.43456280231476
6035,76.27360475063324
6036,51.73477268218994
6037,39.8685662150383
6038,19.70799022912979
6039,72.24966377019882
6040,49.61409777402878
6041,44.57704317569733
6042,36.18810307979584
6043,40.57095164060593
6044,15.421400308609009
6045,37.32254487276077
6046,41.124234080314636
6047,54.67971247434616
6048,65.31818616390228
6049,41.96185255050659
6050,85.55094450712204
6051,78.46439403295517
6052,86.85772103071213
6053,75.63135242462158
6054,44.47551882266998
6055,68.56175595521927
6056,10.056580424308777
6057,54.44043302536011
6058,28.431134939193726
6059,64.31064504384995
6060,64.70981776714325
6061,-2.971694588661194
6062,69.90816938877106
6063,55.5986014008522
6064,41.19277745485306
6065,11.885988414287567
6066,58.43935668468475
6067,57.20007014274597
6068,30.1794576048851
6069,76.06872594356537
6070,71.35999554395676
6071,52.99988502264023
6072,63.34628522396088
6073,35.556927144527435
6074,44.748580634593964
6075,36.51586055755615
6076,82.52774381637573
6077,67.55147463083267
6078,55.757920920848846
6079,42.47412610054016
6080,60.09617781639099
6081,47.05145752429962
6082,50.5144277215004
6083,22.55143278837204
6084,7.130838334560394
6085,74.98737043142319
6086,47.252749025821686
6087,64.54519820213318
6088,33.38908529281616
6089,12.306378841400146
6090,49.19868075847626
6091,49.50871801376343
6092,55.00466173887253
6093,31.220249593257904
6094,26.30906993150711
6095,14.311235845088959
6096,39.406986355781555
6097,80.6651748418808
6098,14.419783473014832
6099,3.5221625566482544
6100,10.434334754943848
6101,68.27739638090134
6102,76.21725803613663
6103,38.2651886343956
6104,16.240565836429596
6105,36.170326232910156
6106,27.470054268836975
6107,40.78525751829147
6108,23.814009606838226
6109,50.30926734209061
6110,34.42414313554764
6111,55.496180057525635
6112,27.60311895608902
6113,27.29863613843918
6114,38.1744989156723
6115,76.31549048423767
6116,28.567620813846588
6117,81.47880893945694
6118,58.65817707777023
6119,41.86997854709625
6120,72.52195698022842
6121,37.73281478881836
6122,37.685958325862885
6123,45.81363147497177
6124,39.510636150836945
6125,39.90733677148819
6126,15.85001516342163
6127,33.91732996702194
6128,79.691211104393
6129,83.58110815286636
6130,78.40126115083694
6131,20.345961272716522
6132,73.77823179960251
6133,85.35664516687393
6134,42.27418464422226
6135,87.52835714817047
6136,34.64447593688965
6137,61.927506387233734
6138,38.84258621931076
6139,39.03079205751419
6140,46.634385108947754
6141,37.689936876297
6142,59.78239834308624
6143,75.34946727752686
6144,28.592678606510162
6145,47.22906345129013
6146,54.67680388689041
6147,36.8747039437294
6148,49.2640466094017
6149,46.754517674446106
6150,48.79244130849838
6151,54.89591532945633
6152,25.12377005815506
6153,77.26029258966446
6154,39.724128782749176
6155,77.61931073665619
6156,23.324743807315826
6157,44.12882310152054
6158,84.02665102481842
6159,81.7299667596817
6160,78.00221878290176
6161,47.877349615097046
6162,27.22087049484253
6163,39.731064438819885
6164,43.95147132873535
6165,16.230296313762665
6166,71.95801436901093
6167,36.26607322692871
6168,56.64624619483948
6169,69.64726442098618
6170,69.9020403623581
6171,57.373573422431946
6172,76.51771932840347
6173,37.10551154613495
6174,51.63946616649628
6175,49.31871271133423
6176,74.51002818346024
6177,84.77745372056961
6178,8.532785534858704
6179,45.35839754343033
6180,89.05603337287903
6181,78.32033461332321
6182,41.41240465641022
6183,58.86953818798065
6184,35.88816720247269
6185,23.814571857452393
6186,33.1928488612175
6187,42.4835701584816
6188,61.13585388660431
6189,60.18734735250473
6190,80.03104716539383
6191,54.34330588579178
6192,27.646248042583466
6193,53.712659418582916
6194,40.69005185365677
6195,26.717746436595917
6196,60.9181010723114
6197,38.335835576057434
6198,63.564797818660736
6199,72.02958035469055
6200,11.501850247383118
6201,76.84449011087418
6202,9.36415982246399
6203,70.71772998571396
6204,40.37353825569153
6205,50.42051833868027
6206,58.19455075263977
6207,54.25443655252457
6208,64.65917313098907
6209,73.49904561042786
6210,48.783195197582245
6211,8.13241171836853
6212,56.230451822280884
6213,8.73091208934784
6214,76.63146632909775
6215,58.69360715150833
6216,49.22564762830734
6217,56.72587078809738
6218,63.60618853569031
6219,42.14704370498657
6220,84.40193843841553
6221,12.477280497550964
6222,82.21116137504578
6223,48.705796122550964
6224,27.044025123119354
6225,28.46342897415161
6226,56.514459669589996
6227,62.67300993204117
6228,56.90217661857605
6229,71.457692861557
6230,35.55654585361481
6231,31.425006866455078
6232,58.94013649225235
6233,77.9568419456482
6234,42.869034230709076
6235,19.37685590982437
6236,34.64924967288971
6237,54.48251420259476
6238,28.357538163661957
6239,9.630981206893921
6240,62.68109428882599
6241,48.969975769519806
6242,79.89370959997177
6243,92.19164270162582
6244,29.020178079605103
6245,61.16114604473114
6246,64.412662088871
6247,56.73531746864319
6248,51.91267865896225
6249,36.939705312252045
6250,56.75573670864105
6251,31.582806169986725
6252,34.72319233417511
6253,74.56879663467407
6254,51.29139423370361
6255,33.6899756193161
6256,77.55696642398834
6257,23.297975838184357
6258,56.116632640361786
6259,54.01424640417099
6260,24.935112416744232
6261,10.227816462516785
6262,19.699701070785522
6263,47.53870362043381
6264,14.827934443950653
6265,48.35149794816971
6266,55.685353219509125
6267,64.23816281557083
6268,35.072382509708405
6269,35.18403905630112
6270,54.53873562812805
6271,28.954426407814026
6272,73.14420169591904
6273,69.79763609170914
6274,50.84080594778061
6275,8.510858118534088
6276,60.082589864730835
6277,86.16831159591675
6278,78.59261524677277
6279,67.77999269962311
6280,15.661911129951477
6281,35.7410164475441
6282,47.39310884475708
6283,49.259239971637726
6284,34.912321627140045
6285,39.90428930521011
6286,51.892516791820526
6287,46.49193340539932
6288,27.318800449371338
6289,55.21294730901718
6290,38.70885443687439
6291,59.17001450061798
6292,49.972484707832336
6293,24.100190937519073
6294,60.01670414209366
6295,63.93384504318237
6296,57.53462600708008
6297,29.383224308490753
6298,7.805476427078247
6299,32.4162318110466
6300,12.650385797023773
6301,10.234352350234985
6302,6.447014272212982
6303,39.477374792099
6304,37.29982554912567
6305,78.33774942159653
6306,80.7876935005188
6307,77.3582249879837
6308,57.98050618171692
6309,66.82617026567459
6310,35.40273064374924
6311,31.38798075914383
6312,70.74610304832458
6313,53.520566165447235
6314,26.568552911281586
6315,21.314177691936493
6316,15.95162159204483
6317,53.77511417865753
6318,61.716862201690674
6319,9.560983002185822
6320,65.77400571107864
6321,37.268615901470184
6322,36.932343900203705
6323,37.71085810661316
6324,83.59927439689636
6325,86.75417745113373
6326,70.08125132322311
6327,63.03065711259842
6328,58.32926696538925
6329,47.932402312755585
6330,54.18476581573486
6331,45.10400998592377
6332,57.297363460063934
6333,57.605573654174805
6334,18.85469150543213
6335,67.45265370607376
6336,7.5142757296562195
6337,48.47739088535309
6338,30.460770428180695
6339,37.92209005355835
6340,53.69403111934662
6341,51.34398418664932
6342,0.6221611499786377
6343,60.530000269412994
6344,52.893035650253296
6345,27.237722635269165
6346,26.35947448015213
6347,75.37277096509933
6348,59.128978848457336
6349,61.04068410396576
6350,48.66453617811203
6351,42.970565021038055
6352,52.6086648106575
6353,43.26544517278671
6354,55.382930636405945
6355,49.405337035655975
6356,7.151424944400787
6357,66.01866054534912
6358,24.501753509044647
6359,38.118339002132416
6360,38.70993947982788
6361,52.869426012039185
6362,50.181971073150635
6363,37.123744428157806
6364,49.48012214899063
6365,76.20446437597275
6366,78.93046593666077
6367,61.74572950601578
6368,39.62193113565445
6369,67.34805887937546
6370,39.353850185871124
6371,29.30560064315796
6372,57.21993339061737
6373,30.842338383197784
6374,31.60151296854019
6375,41.0821527838707
6376,51.96771275997162
6377,58.88805764913559
6378,58.64954286813736
6379,33.24411553144455
6380,72.09194219112396
6381,52.78536033630371
6382,77.04940980672836
6383,58.02365297079086
6384,38.118928134441376
6385,37.433698296546936
6386,73.81537288427353
6387,53.75373178720474
6388,67.14507752656937
6389,76.86137598752975
6390,18.15777862071991
6391,45.00700092315674
6392,67.99679219722748
6393,52.3350385427475
6394,6.63577127456665
6395,32.430544793605804
6396,95.04957073926926
6397,79.57365381717682
6398,40.85144776105881
6399,55.7289320230484
6400,58.57764947414398
6401,36.968841195106506
6402,34.58990341424942
6403,56.68108141422272
6404,43.07256603240967
6405,78.14324933290482
6406,42.041956067085266
6407,86.20664179325104
6408,27.572838962078094
6409,63.43204706907272
6410,70.24148744344711
6411,56.220795810222626
6412,56.8951296210289
6413,55.77836495637894
6414,39.24592173099518
6415,77.2091378569603
6416,35.215443551540375
6417,14.222758054733276
6418,58.735659539699554
6419,19.995946764945984
6420,24.8618785738945
6421,91.3851267695427
6422,57.32734560966492
6423,71.34968900680542
6424,46.22565269470215
6425,21.573058366775513
6426,59.55471473932266
6427,14.767284989356995
6428,36.28910267353058
6429,58.68195688724518
6430,38.173844277858734
6431,23.800292313098907
6432,27.76627892255783
6433,49.717735171318054
6434,32.498546719551086
6435,59.52052229642868
6436,53.023368656635284
6437,46.448611319065094
6438,28.533045172691345
6439,84.79464799165726
6440,19.767599523067474
6441,58.21507668495178
6442,53.81942355632782
6443,33.87312459945679
6444,24.394618809223175
6445,64.24050325155258
6446,40.86043059825897
6447,40.54278528690338
6448,19.598187506198883
6449,37.070298075675964
6450,31.667149543762207
6451,25.987916231155396
6452,76.74747967720032
6453,85.08837831020355
6454,26.542540788650513
6455,26.29182857275009
6456,30.95005565881729
6457,77.61109775304794
6458,52.094795644283295
6459,48.080240964889526
6460,39.967494904994965
6461,45.79525536298752
6462,59.13870507478714
6463,23.43913370370865
6464,59.94564878940582
6465,71.91880798339844
6466,88.08987802267075
6467,33.42126536369324
6468,48.142157196998596
6469,45.338724851608276
6470,62.101293087005615
6471,42.7681981921196
6472,56.084114134311676
6473,52.77278870344162
6474,64.56657463312149
6475,35.49603271484375
6476,36.837377309799194
6477,49.66796773672104
6478,5.4066548347473145
6479,31.75099152326584
6480,69.54300719499588
6481,43.38964104652405
6482,41.96056842803955
6483,39.106880724430084
6484,78.44826990365982
6485,9.824890732765198
6486,59.779505491256714
6487,48.84570509195328
6488,64.36959213018417
6489,44.1003879904747
6490,37.21354252099991
6491,30.095136880874634
6492,33.46278643608093
6493,45.219427824020386
6494,56.21735107898712
6495,64.70005995035172
6496,51.92095237970352
6497,33.174443542957306
6498,41.56096440553665
6499,18.285117387771606
6500,87.54637491703033
6501,52.854032814502716
6502,65.35177630186081
6503,29.87020856142044
6504,16.87865501642227
6505,35.00271612405777
6506,54.48453104496002
6507,36.389694571495056
6508,71.62143647670746
6509,29.327789545059204
6510,40.27176773548126
6511,86.02313220500946
6512,51.238878190517426
6513,44.78117823600769
6514,42.77599346637726
6515,59.986902952194214
6516,43.94387090206146
6517,78.51071965694427
6518,44.982002794742584
6519,40.46226543188095
6520,64.96703279018402
6521,63.452667474746704
6522,51.801354110240936
6523,48.13164842128754
6524,26.195702373981476
6525,6.3043845891952515
6526,64.04480719566345
6527,62.768502950668335
6528,54.37202703952789
6529,81.33520132303238
6530,61.671166837215424
6531,42.8754785656929
6532,71.40820330381393
6533,34.550452411174774
6534,32.93572682142258
6535,30.766704559326172
6536,44.87005239725113
6537,47.618147909641266
6538,69.5730407834053
6539,16.65290677547455
6540,36.13852745294571
6541,89.37681406736374
6542,35.219395220279694
6543,63.61190474033356
6544,61.41400218009949
6545,53.6372806429863
6546,44.207744121551514
6547,33.849606692790985
6548,51.570398688316345
6549,51.247902512550354
6550,55.50659716129303
6551,35.112607538700104
6552,49.19364947080612
6553,42.44021391868591
6554,43.7853564620018
6555,36.1440389752388
6556,52.35925513505936
6557,82.5041818022728
6558,79.71763664484024
6559,50.200118005275726
6560,-2.7908406257629395
6561,31.15059632062912
6562,82.56106781959534
6563,37.463785231113434
6564,45.437087059020996
6565,47.981852889060974
6566,17.754591524600983
6567,47.87814670801163
6568,77.80108028650284
6569,71.83960890769958
6570,40.52860343456268
6571,51.47944438457489
6572,7.283030807971954
6573,76.00458514690399
6574,53.949312925338745
6575,40.52687847614288
6576,35.10358852148056
6577,25.46969711780548
6578,52.06407165527344
6579,32.2243315577507
6580,81.34869873523712
6581,2.728477418422699
6582,14.362040400505066
6583,45.93341511487961
6584,43.50367069244385
6585,46.359506368637085
6586,86.0040255188942
6587,28.856003403663635
6588,52.25376498699188
6589,38.0874400138855
6590,54.758863151073456
6591,8.090998530387878
6592,87.71609669923782
6593,61.14516532421112
6594,54.39331394433975
6595,51.201446413993835
6596,75.07032781839371
6597,15.898264467716217
6598,36.30015802383423
6599,25.464780688285828
6600,57.96418249607086
6601,23.939956545829773
6602,31.428701281547546
6603,76.36923414468765
6604,48.85952854156494
6605,62.78433305025101
6606,76.05787205696106
6607,71.82487255334854
6608,26.748263001441956
